Name,Id,StartDate,EndDate,Longitude,Latitude,Rain_mm,Source
 ,NJS_177,2550,2000,42.0219495,36.73027561,447.355011,Wilkinson and Tucker 1995
 ,NJS_179,4400,3900,42.06264957,36.69967408,444.4949951,Wilkinson and Tucker 1995
 ,NJS_179,3900,3100,42.06264957,36.69967408,444.4949951,Wilkinson and Tucker 1995
 ,NJS_18,3900,3100,42.26831032,36.72966043,450.9150085,Wilkinson and Tucker 1995
 ,NJS_18,3100,2550,42.26831032,36.72966043,450.9150085,Wilkinson and Tucker 1995
 ,NJS_18,2000,1500,42.26831032,36.72966043,450.9150085,Wilkinson and Tucker 1995
 ,NJS_180,3900,3100,42.02493378,36.69217777,447.355011,Wilkinson and Tucker 1995
 ,NJS_181,4400,3600,42.02983448,36.6840292,432.0849915,Wilkinson and Tucker 1995
 ,NJS_181,3600,3100,42.02983448,36.6840292,432.0849915,Wilkinson and Tucker 1995
 ,NJS_183,4400,3900,42.04807809,36.68102349,429.2250061,Wilkinson and Tucker 1995
 ,NJS_183,3900,3100,42.04807809,36.68102349,429.2250061,Wilkinson and Tucker 1995
 ,NJS_19,4400,3900,42.25440834,36.72283352,450.9150085,Wilkinson and Tucker 1995
 ,NJS_19,3900,3100,42.25440834,36.72283352,450.9150085,Wilkinson and Tucker 1995
 ,NJS_19,3100,2550,42.25440834,36.72283352,450.9150085,Wilkinson and Tucker 1995
 ,NJS_19,2000,1500,42.25440834,36.72283352,450.9150085,Wilkinson and Tucker 1995
 ,NJS_19,1400,1000,42.25440834,36.72283352,450.9150085,Wilkinson and Tucker 1995
 ,NJS_2,3100,2550,42.28019254,36.77024469,463.2099915,Wilkinson and Tucker 1995
 ,NJS_20,2550,2000,42.27454405,36.71802606,450.9150085,Wilkinson and Tucker 1995
 ,NJS_20,2000,1500,42.27454405,36.71802606,450.9150085,Wilkinson and Tucker 1995
 ,NJS_20,1400,1000,42.27454405,36.71802606,450.9150085,Wilkinson and Tucker 1995
 ,NJS_22,2000,1500,42.335029,36.72209269,452.5820007,Wilkinson and Tucker 1995
 ,NJS_22,1400,1000,42.335029,36.72209269,452.5820007,Wilkinson and Tucker 1995
 ,NJS_23,4400,3100,42.35170024,36.71553911,452.5820007,Wilkinson and Tucker 1995
 ,NJS_23,3100,2550,42.35170024,36.71553911,452.5820007,Wilkinson and Tucker 1995
 ,NJS_23,2000,1500,42.35170024,36.71553911,452.5820007,Wilkinson and Tucker 1995
 ,NJS_26,4400,3900,42.36192904,36.70343401,452.5820007,Wilkinson and Tucker 1995
 ,NJS_26,3900,3100,42.36192904,36.70343401,452.5820007,Wilkinson and Tucker 1995
 ,NJS_26,3100,2550,42.36192904,36.70343401,452.5820007,Wilkinson and Tucker 1995
 ,NJS_28,4400,3100,42.25965297,36.7545878,463.2099915,Wilkinson and Tucker 1995
 ,NJS_28,3100,2550,42.25965297,36.7545878,463.2099915,Wilkinson and Tucker 1995
 ,NJS_29,3100,2550,42.25307236,36.76573227,463.2099915,Wilkinson and Tucker 1995
 ,NJS_29,2550,2000,42.25307236,36.76573227,463.2099915,Wilkinson and Tucker 1995
 ,NJS_29,2000,1500,42.25307236,36.76573227,463.2099915,Wilkinson and Tucker 1995
 ,NJS_29,1400,1000,42.25307236,36.76573227,463.2099915,Wilkinson and Tucker 1995
 ,NJS_30,4400,3900,42.24003947,36.77621808,463.2099915,Wilkinson and Tucker 1995
 ,NJS_30,3900,3100,42.24003947,36.77621808,463.2099915,Wilkinson and Tucker 1995
 ,NJS_30,3100,2550,42.24003947,36.77621808,463.2099915,Wilkinson and Tucker 1995
 ,NJS_30,2000,1500,42.24003947,36.77621808,463.2099915,Wilkinson and Tucker 1995
 ,NJS_30,1400,1000,42.24003947,36.77621808,463.2099915,Wilkinson and Tucker 1995
 ,NJS_32,4400,3900,42.21067644,36.78925672,485.8940125,Wilkinson and Tucker 1995
 ,NJS_32,3900,3100,42.21067644,36.78925672,485.8940125,Wilkinson and Tucker 1995
 ,NJS_33,4400,3900,42.26515856,36.76020486,463.2099915,Wilkinson and Tucker 1995
 ,NJS_33,3900,3100,42.26515856,36.76020486,463.2099915,Wilkinson and Tucker 1995
 ,NJS_35,3100,2550,42.38007667,36.70925373,452.5820007,Wilkinson and Tucker 1995
 ,NJS_36,4400,3900,42.35959958,36.70576102,452.5820007,Wilkinson and Tucker 1995
 ,NJS_36,3900,3100,42.35959958,36.70576102,452.5820007,Wilkinson and Tucker 1995
 ,NJS_37,4400,3600,42.39760787,36.74812406,472.0639954,Wilkinson and Tucker 1995
 ,NJS_37,3100,2550,42.39760787,36.74812406,472.0639954,Wilkinson and Tucker 1995
 ,NJS_37,2000,1500,42.39760787,36.74812406,472.0639954,Wilkinson and Tucker 1995
 ,NJS_37,1400,1000,42.39760787,36.74812406,472.0639954,Wilkinson and Tucker 1995
 ,NJS_39,4400,3900,42.40331303,36.73467453,459.7900085,Wilkinson and Tucker 1995
 ,NJS_39,3900,3100,42.40331303,36.73467453,459.7900085,Wilkinson and Tucker 1995
 ,NJS_39,3100,2550,42.40331303,36.73467453,459.7900085,Wilkinson and Tucker 1995
 ,NJS_39,2000,1500,42.40331303,36.73467453,459.7900085,Wilkinson and Tucker 1995
 ,NJS_39,1400,1000,42.40331303,36.73467453,459.7900085,Wilkinson and Tucker 1995
 ,NJS_40,4400,3100,42.41793052,36.73895469,459.7900085,Wilkinson and Tucker 1995
 ,NJS_40,3100,2550,42.41793052,36.73895469,459.7900085,Wilkinson and Tucker 1995
 ,NJS_40,2550,2000,42.41793052,36.73895469,459.7900085,Wilkinson and Tucker 1995
 ,NJS_42,3100,2550,42.39391817,36.72477021,459.7900085,Wilkinson and Tucker 1995
 ,NJS_42,2550,2000,42.39391817,36.72477021,459.7900085,Wilkinson and Tucker 1995
 ,NJS_42,2000,1600,42.39391817,36.72477021,459.7900085,Wilkinson and Tucker 1995
 ,NJS_42,1600,1400,42.39391817,36.72477021,459.7900085,Wilkinson and Tucker 1995
 ,NJS_42,1400,1000,42.39391817,36.72477021,459.7900085,Wilkinson and Tucker 1995
Kharaba Tibn or Tell Abu Hajar,NJS_43,2550,2000,42.44831529,36.73367738,458.1919861,Wilkinson and Tucker 1995
Kharaba Tibn or Tell Abu Hajar,NJS_43,2000,1500,42.44831529,36.73367738,458.1919861,Wilkinson and Tucker 1995
Kharaba Tibn or Tell Abu Hajar,NJS_43,1400,1000,42.44831529,36.73367738,458.1919861,Wilkinson and Tucker 1995
 ,NJS_44,3100,2550,42.372241,36.68893177,432.2999878,Wilkinson and Tucker 1995
 ,NJS_45,4400,3100,42.38396979,36.69944695,459.7900085,Wilkinson and Tucker 1995
 ,NJS_45,3100,2550,42.38396979,36.69944695,459.7900085,Wilkinson and Tucker 1995
 ,NJS_45,2000,1500,42.38396979,36.69944695,459.7900085,Wilkinson and Tucker 1995
 ,NJS_45,1400,1000,42.38396979,36.69944695,459.7900085,Wilkinson and Tucker 1995
 ,NJS_46,4400,3900,42.36266814,36.68825763,432.2999878,Wilkinson and Tucker 1995
 ,NJS_46,3900,3100,42.36266814,36.68825763,432.2999878,Wilkinson and Tucker 1995
 ,NJS_48,4400,3100,42.41544965,36.72001983,459.7900085,Wilkinson and Tucker 1995
 ,NJS_48,3100,2550,42.41544965,36.72001983,459.7900085,Wilkinson and Tucker 1995
 ,NJS_48,2550,2000,42.41544965,36.72001983,459.7900085,Wilkinson and Tucker 1995
 ,NJS_48,2000,1500,42.41544965,36.72001983,459.7900085,Wilkinson and Tucker 1995
 ,NJS_48,1400,1000,42.41544965,36.72001983,459.7900085,Wilkinson and Tucker 1995
 ,NJS_49,4400,3900,42.41477825,36.71136685,459.7900085,Wilkinson and Tucker 1995
 ,NJS_49,3900,3100,42.41477825,36.71136685,459.7900085,Wilkinson and Tucker 1995
 ,NJS_49,3100,2550,42.41477825,36.71136685,459.7900085,Wilkinson and Tucker 1995
 ,NJS_5,4400,3600,42.34383887,36.75120917,464.8559875,Wilkinson and Tucker 1995
 ,NJS_5,3100,2550,42.34383887,36.75120917,464.8559875,Wilkinson and Tucker 1995
 ,NJS_50,6800,4400,42.40037266,36.70960546,459.7900085,Wilkinson and Tucker 1995
 ,NJS_50,4400,3900,42.40037266,36.70960546,459.7900085,Wilkinson and Tucker 1995
 ,NJS_50,3900,3100,42.40037266,36.70960546,459.7900085,Wilkinson and Tucker 1995
 ,NJS_50,3100,2550,42.40037266,36.70960546,459.7900085,Wilkinson and Tucker 1995
 ,NJS_51,1400,1000,42.41143064,36.7016172,459.7900085,Wilkinson and Tucker 1995
 ,NJS_52,4400,3900,42.42750094,36.70379218,459.7900085,Wilkinson and Tucker 1995
 ,NJS_52,3900,3100,42.42750094,36.70379218,459.7900085,Wilkinson and Tucker 1995
 ,NJS_52,2550,2000,42.42750094,36.70379218,459.7900085,Wilkinson and Tucker 1995
 ,NJS_54,2550,2000,42.42173263,36.71778988,459.7900085,Wilkinson and Tucker 1995
 ,NJS_55,3100,2550,42.42909374,36.7146634,459.7900085,Wilkinson and Tucker 1995
 ,NJS_57,3100,2550,42.44537353,36.72214731,458.1919861,Wilkinson and Tucker 1995
 ,NJS_57,2550,2000,42.44537353,36.72214731,458.1919861,Wilkinson and Tucker 1995
 ,NJS_57,1400,1000,42.44537353,36.72214731,458.1919861,Wilkinson and Tucker 1995
 ,NJS_58,4400,3900,42.34549675,36.69199421,452.5820007,Wilkinson and Tucker 1995
 ,NJS_58,3900,3100,42.34549675,36.69199421,452.5820007,Wilkinson and Tucker 1995
 ,NJS_58,3100,2550,42.34549675,36.69199421,452.5820007,Wilkinson and Tucker 1995
 ,NJS_58,2550,2000,42.34549675,36.69199421,452.5820007,Wilkinson and Tucker 1995
 ,NJS_58,2000,1500,42.34549675,36.69199421,452.5820007,Wilkinson and Tucker 1995
 ,NJS_60,4400,3900,42.31571711,36.69393269,457.571991,Wilkinson and Tucker 1995
 ,NJS_60,3900,3100,42.31571711,36.69393269,457.571991,Wilkinson and Tucker 1995
 ,NJS_60,3100,2550,42.31571711,36.69393269,457.571991,Wilkinson and Tucker 1995
 ,NJS_61,3100,2550,42.30519506,36.69850551,457.571991,Wilkinson and Tucker 1995
 ,NJS_62,4400,3900,42.29483165,36.68608701,437.2900085,Wilkinson and Tucker 1995
 ,NJS_62,3900,3100,42.29483165,36.68608701,437.2900085,Wilkinson and Tucker 1995
 ,NJS_64,4400,3100,42.26283399,36.68997003,450.9150085,Wilkinson and Tucker 1995
 ,NJS_66,4400,3900,42.28769578,36.67767488,437.2900085,Wilkinson and Tucker 1995
 ,NJS_66,3900,3100,42.28769578,36.67767488,437.2900085,Wilkinson and Tucker 1995
 ,NJS_67,4400,3900,42.26333583,36.67703451,431.6950073,Wilkinson and Tucker 1995
 ,NJS_67,3900,3100,42.26333583,36.67703451,431.6950073,Wilkinson and Tucker 1995
 ,NJS_69,4400,3100,42.28625826,36.66696019,437.2900085,Wilkinson and Tucker 1995
 ,NJS_69,1400,1000,42.28625826,36.66696019,437.2900085,Wilkinson and Tucker 1995
 ,NJS_7,3100,2550,42.29257321,36.73985672,469.8670044,Wilkinson and Tucker 1995
 ,NJS_71,2550,2000,42.22867656,36.72447184,455.355011,Wilkinson and Tucker 1995
 ,NJS_71,2000,1600,42.22867656,36.72447184,455.355011,Wilkinson and Tucker 1995
 ,NJS_71,1600,1400,42.22867656,36.72447184,455.355011,Wilkinson and Tucker 1995
 ,NJS_71,1400,1000,42.22867656,36.72447184,455.355011,Wilkinson and Tucker 1995
 ,NJS_72,4400,3900,42.24498372,36.78113731,463.2099915,Wilkinson and Tucker 1995
 ,NJS_72,3900,3100,42.24498372,36.78113731,463.2099915,Wilkinson and Tucker 1995
 ,NJS_72,3100,2550,42.24498372,36.78113731,463.2099915,Wilkinson and Tucker 1995
 ,NJS_73,2000,1500,42.2410117,36.79008392,482.0859985,Wilkinson and Tucker 1995
 ,NJS_73,1400,1000,42.2410117,36.79008392,482.0859985,Wilkinson and Tucker 1995
 ,NJS_74,4400,3900,42.21199586,36.72795588,455.355011,Wilkinson and Tucker 1995
 ,NJS_74,3900,3100,42.21199586,36.72795588,455.355011,Wilkinson and Tucker 1995
 ,NJS_74,2000,1500,42.21199586,36.72795588,455.355011,Wilkinson and Tucker 1995
 ,NJS_75,4400,3900,42.21590646,36.73230431,455.355011,Wilkinson and Tucker 1995
 ,NJS_75,3900,3100,42.21590646,36.73230431,455.355011,Wilkinson and Tucker 1995
 ,NJS_76,4400,3100,42.20564332,36.73461747,455.355011,Wilkinson and Tucker 1995
 ,NJS_76,2550,2000,42.20564332,36.73461747,455.355011,Wilkinson and Tucker 1995
 ,NJS_79,4400,3600,42.23108586,36.7491999,463.2099915,Wilkinson and Tucker 1995
 ,NJS_80,4400,3900,42.21947496,36.75245418,467.0180054,Wilkinson and Tucker 1995
 ,NJS_80,3900,3100,42.21947496,36.75245418,467.0180054,Wilkinson and Tucker 1995
 ,NJS_80,3100,2550,42.21947496,36.75245418,467.0180054,Wilkinson and Tucker 1995
 ,NJS_82,4400,3100,42.24079925,36.73337153,450.9150085,Wilkinson and Tucker 1995
 ,NJS_83,4400,3900,42.23404032,36.73918153,463.2099915,Wilkinson and Tucker 1995
 ,NJS_83,3900,3100,42.23404032,36.73918153,463.2099915,Wilkinson and Tucker 1995
 ,NJS_83,2000,1500,42.23404032,36.73918153,463.2099915,Wilkinson and Tucker 1995
 ,NJS_84,4400,3900,42.2295519,36.71457519,455.355011,Wilkinson and Tucker 1995
 ,NJS_84,3900,3100,42.2295519,36.71457519,455.355011,Wilkinson and Tucker 1995
 ,NJS_85,4400,3100,42.24806683,36.72083742,450.9150085,Wilkinson and Tucker 1995
 ,NJS_86,4400,3900,42.24256501,36.70991633,450.9150085,Wilkinson and Tucker 1995
 ,NJS_86,3900,3100,42.24256501,36.70991633,450.9150085,Wilkinson and Tucker 1995
 ,NJS_86,3100,2550,42.24256501,36.70991633,450.9150085,Wilkinson and Tucker 1995
 ,NJS_87,4400,3600,42.22453878,36.71094761,455.355011,Wilkinson and Tucker 1995
 ,NJS_87,3100,2550,42.22453878,36.71094761,455.355011,Wilkinson and Tucker 1995
 ,NJS_89,4400,3900,42.21022971,36.71754522,455.355011,Wilkinson and Tucker 1995
 ,NJS_89,3900,3100,42.21022971,36.71754522,455.355011,Wilkinson and Tucker 1995
 ,NJS_9,3100,2550,42.34441996,36.76612924,464.8559875,Wilkinson and Tucker 1995
 ,NJS_9,2000,1500,42.34441996,36.76612924,464.8559875,Wilkinson and Tucker 1995
 ,NJS_9,1400,1000,42.34441996,36.76612924,464.8559875,Wilkinson and Tucker 1995
 ,NJS_90,3100,2550,42.21025279,36.76703206,467.0180054,Wilkinson and Tucker 1995
 ,NJS_90,2550,2000,42.21025279,36.76703206,467.0180054,Wilkinson and Tucker 1995
 ,NJS_90,2000,1500,42.21025279,36.76703206,467.0180054,Wilkinson and Tucker 1995
Tell Talab,NJS_91,4400,3900,42.20311159,36.74516737,467.0180054,Wilkinson and Tucker 1995
Tell Talab,NJS_91,3900,3100,42.20311159,36.74516737,467.0180054,Wilkinson and Tucker 1995
Tell Talab,NJS_91,3100,2550,42.20311159,36.74516737,467.0180054,Wilkinson and Tucker 1995
Tell Talab,NJS_91,2550,2000,42.20311159,36.74516737,467.0180054,Wilkinson and Tucker 1995
Tell Talab,NJS_91,2000,1500,42.20311159,36.74516737,467.0180054,Wilkinson and Tucker 1995
 ,NJS_92,3900,3100,42.39565304,36.6855256,437.2369995,Wilkinson and Tucker 1995
 ,NJS_92,3100,2550,42.39565304,36.6855256,437.2369995,Wilkinson and Tucker 1995
 ,NJS_92,2550,2000,42.39565304,36.6855256,437.2369995,Wilkinson and Tucker 1995
 ,NJS_92,2000,1500,42.39565304,36.6855256,437.2369995,Wilkinson and Tucker 1995
Tell al-Samir,NJS_93,3100,2550,42.16720319,36.75207094,459.4809875,Wilkinson and Tucker 1995
Tell al-Samir,NJS_93,2550,2000,42.16720319,36.75207094,459.4809875,Wilkinson and Tucker 1995
Tell al-Samir,NJS_93,2000,1500,42.16720319,36.75207094,459.4809875,Wilkinson and Tucker 1995
 ,NJS_94,4400,3900,42.17263155,36.72396834,447.8179932,Wilkinson and Tucker 1995
 ,NJS_94,3900,3100,42.17263155,36.72396834,447.8179932,Wilkinson and Tucker 1995
 ,NJS_94,3100,2550,42.17263155,36.72396834,447.8179932,Wilkinson and Tucker 1995
 ,NJS_96,4400,3900,42.18345403,36.66444496,436.1350098,Wilkinson and Tucker 1995
 ,NJS_96,3900,3100,42.18345403,36.66444496,436.1350098,Wilkinson and Tucker 1995
 ,NJS_96,2000,1500,42.18345403,36.66444496,436.1350098,Wilkinson and Tucker 1995
 ,NJS_97,3900,3100,42.17169085,36.66256742,429.70401,Wilkinson and Tucker 1995
 ,NJS_99,4400,3900,42.17401157,36.64075999,429.70401,Wilkinson and Tucker 1995
 ,NJS_99,3900,3100,42.17401157,36.64075999,429.70401,Wilkinson and Tucker 1995
 ,NJS_99,2000,1500,42.17401157,36.64075999,429.70401,Wilkinson and Tucker 1995
 ,NJS_99,1400,1000,42.17401157,36.64075999,429.70401,Wilkinson and Tucker 1995
 ,SHR_1036,4200,3300,36.54182528,34.61151819,465.2479858,Philip et al. 2005
 ,SHR_1036,3300,2500,36.54182528,34.61151819,465.2479858,Philip et al. 2005
 ,SHR_1036,2500,2100,36.54182528,34.61151819,465.2479858,Philip et al. 2005
 ,SHR_1036,1600,1200,36.54182528,34.61151819,465.2479858,Philip et al. 2005
 ,SHR_1036,1200,160,36.54182528,34.61151819,465.2479858,Philip et al. 2005
 ,SHR_1039,5400,4200,36.55187577,34.61877827,465.2479858,Philip et al. 2005
 ,SHR_1039,4200,3500,36.55187577,34.61877827,465.2479858,Philip et al. 2005
 ,SHR_1039,3500,2500,36.55187577,34.61877827,465.2479858,Philip et al. 2005
 ,SHR_1039,2500,2100,36.55187577,34.61877827,465.2479858,Philip et al. 2005
 ,SHR_1039,1900,1600,36.55187577,34.61877827,465.2479858,Philip et al. 2005
 ,SHR_1190,4200,2500,36.56942583,34.8114728,466.9389954,Philip et al. 2005
 ,SHR_14,3500,2500,36.54338586,34.57758133,460.5910034,Philip et al. 2005
 ,SHR_14,2500,2100,36.54338586,34.57758133,460.5910034,Philip et al. 2005
 ,SHR_14,1900,1600,36.54338586,34.57758133,460.5910034,Philip et al. 2005
 ,SHR_14,1600,1200,36.54338586,34.57758133,460.5910034,Philip et al. 2005
 ,SHR_14,1200,550,36.54338586,34.57758133,460.5910034,Philip et al. 2005
 ,SHR_173,4200,3500,36.61639946,34.65536753,411.3869934,Philip et al. 2005
 ,SHR_173,3500,2500,36.61639946,34.65536753,411.3869934,Philip et al. 2005
 ,SHR_173,2500,2100,36.61639946,34.65536753,411.3869934,Philip et al. 2005
 ,SHR_173,1900,1600,36.61639946,34.65536753,411.3869934,Philip et al. 2005
 ,SHR_173,1600,1200,36.61639946,34.65536753,411.3869934,Philip et al. 2005
 ,SHR_173,1200,1000,36.61639946,34.65536753,411.3869934,Philip et al. 2005
 ,SHR_173,1000,700,36.61639946,34.65536753,411.3869934,Philip et al. 2005
 ,SHR_173,700,550,36.61639946,34.65536753,411.3869934,Philip et al. 2005
 ,SHR_183,3500,2500,36.65339481,34.69154102,410.5310059,Philip et al. 2005
 ,SHR_183,2500,2100,36.65339481,34.69154102,410.5310059,Philip et al. 2005
 ,SHR_183,1600,1200,36.65339481,34.69154102,410.5310059,Philip et al. 2005
 ,SHR_183,1200,1000,36.65339481,34.69154102,410.5310059,Philip et al. 2005
 ,SHR_183,1000,700,36.65339481,34.69154102,410.5310059,Philip et al. 2005
 ,SHR_183,700,550,36.65339481,34.69154102,410.5310059,Philip et al. 2005
 ,SHR_184,1200,160,36.66342753,34.64005415,408.9700012,Philip et al. 2005
 ,SHR_186,4200,3500,36.66109906,34.70072566,410.5310059,Philip et al. 2005
 ,SHR_186,3500,2500,36.66109906,34.70072566,410.5310059,Philip et al. 2005
 ,SHR_186,2500,2100,36.66109906,34.70072566,410.5310059,Philip et al. 2005
 ,SHR_186,1900,1600,36.66109906,34.70072566,410.5310059,Philip et al. 2005
 ,SHR_186,1600,1400,36.66109906,34.70072566,410.5310059,Philip et al. 2005
 ,SHR_186,1200,1000,36.66109906,34.70072566,410.5310059,Philip et al. 2005
 ,SHR_186,1000,700,36.66109906,34.70072566,410.5310059,Philip et al. 2005
 ,SHR_190,2500,2100,36.67977293,34.70234728,410.5310059,Philip et al. 2005
 ,SHR_190,1900,1600,36.67977293,34.70234728,410.5310059,Philip et al. 2005
 ,SHR_190,1600,1200,36.67977293,34.70234728,410.5310059,Philip et al. 2005
 ,SHR_191,3500,2500,36.67976619,34.66297569,408.9700012,Philip et al. 2005
 ,SHR_191,2500,2100,36.67976619,34.66297569,408.9700012,Philip et al. 2005
 ,SHR_191,1900,1600,36.67976619,34.66297569,408.9700012,Philip et al. 2005
 ,SHR_191,1600,1200,36.67976619,34.66297569,408.9700012,Philip et al. 2005
 ,SHR_191,1200,1000,36.67976619,34.66297569,408.9700012,Philip et al. 2005
 ,SHR_191,1000,700,36.67976619,34.66297569,408.9700012,Philip et al. 2005
 ,SHR_203,1000,700,36.53035985,34.53304322,458.9710083,Philip et al. 2005
 ,SHR_204,2500,2100,36.65830803,34.65721189,408.9700012,Philip et al. 2005
 ,SHR_206,4200,3500,36.52420861,34.60162222,464.4070129,Philip et al. 2005
 ,SHR_206,3500,2500,36.52420861,34.60162222,464.4070129,Philip et al. 2005
 ,SHR_206,2500,2100,36.52420861,34.60162222,464.4070129,Philip et al. 2005
 ,SHR_206,1900,1600,36.52420861,34.60162222,464.4070129,Philip et al. 2005
 ,SHR_206,1600,1200,36.52420861,34.60162222,464.4070129,Philip et al. 2005
 ,SHR_206,1200,1000,36.52420861,34.60162222,464.4070129,Philip et al. 2005
 ,SHR_206,1000,700,36.52420861,34.60162222,464.4070129,Philip et al. 2005
 ,SHR_207,4200,3500,36.52771451,34.5983755,464.4070129,Philip et al. 2005
 ,SHR_207,3500,2500,36.52771451,34.5983755,464.4070129,Philip et al. 2005
 ,SHR_207,2500,2100,36.52771451,34.5983755,464.4070129,Philip et al. 2005
 ,SHR_207,1900,1600,36.52771451,34.5983755,464.4070129,Philip et al. 2005
 ,SHR_207,1600,1200,36.52771451,34.5983755,464.4070129,Philip et al. 2005
 ,SHR_207,1200,0,36.52771451,34.5983755,464.4070129,Philip et al. 2005
 ,SHR_207,1000,700,36.52771451,34.5983755,464.4070129,Philip et al. 2005
 ,SHR_210,4200,3500,36.53570591,34.59251648,465.2479858,Philip et al. 2005
 ,SHR_210,3500,2500,36.53570591,34.59251648,465.2479858,Philip et al. 2005
 ,SHR_210,2500,2100,36.53570591,34.59251648,465.2479858,Philip et al. 2005
 ,SHR_210,1900,1600,36.53570591,34.59251648,465.2479858,Philip et al. 2005
 ,SHR_210,1600,1200,36.53570591,34.59251648,465.2479858,Philip et al. 2005
 ,SHR_210,1200,1000,36.53570591,34.59251648,465.2479858,Philip et al. 2005
 ,SHR_210,1000,700,36.53570591,34.59251648,465.2479858,Philip et al. 2005
 ,SHR_211,1600,1200,36.53456473,34.59965403,465.2479858,Philip et al. 2005
 ,SHR_211,1200,1000,36.53456473,34.59965403,465.2479858,Philip et al. 2005
 ,SHR_212,3500,2500,36.53369651,34.62063611,465.2479858,Philip et al. 2005
 ,SHR_212,2500,2100,36.53369651,34.62063611,465.2479858,Philip et al. 2005
 ,SHR_212,1900,1600,36.53369651,34.62063611,465.2479858,Philip et al. 2005
 ,SHR_212,1600,1400,36.53369651,34.62063611,465.2479858,Philip et al. 2005
 ,SHR_212,1200,700,36.53369651,34.62063611,465.2479858,Philip et al. 2005
 ,SHR_216,4200,3500,36.56242493,34.62424884,465.2479858,Philip et al. 2005
 ,SHR_216,3500,2500,36.56242493,34.62424884,465.2479858,Philip et al. 2005
 ,SHR_216,2500,2100,36.56242493,34.62424884,465.2479858,Philip et al. 2005
 ,SHR_216,1900,1600,36.56242493,34.62424884,465.2479858,Philip et al. 2005
 ,SHR_216,1600,1200,36.56242493,34.62424884,465.2479858,Philip et al. 2005
 ,SHR_216,1200,1000,36.56242493,34.62424884,465.2479858,Philip et al. 2005
 ,SHR_216,1000,700,36.56242493,34.62424884,465.2479858,Philip et al. 2005
 ,SHR_217,1200,0,36.56006618,34.61218175,465.2479858,Philip et al. 2005
 ,SHR_218,1200,0,36.53100728,34.58331628,460.5910034,Philip et al. 2005
 ,SHR_224,1900,1600,36.58613369,34.62408119,407.644989,Philip et al. 2005
 ,SHR_224,1600,1400,36.58613369,34.62408119,407.644989,Philip et al. 2005
 ,SHR_249,2500,2100,36.61435997,34.52035045,401.4909973,Philip et al. 2005
 ,SHR_249,1900,1600,36.61435997,34.52035045,401.4909973,Philip et al. 2005
 ,SHR_249,1600,1200,36.61435997,34.52035045,401.4909973,Philip et al. 2005
 ,SHR_249,1200,160,36.61435997,34.52035045,401.4909973,Philip et al. 2005
 ,SHR_249,1000,700,36.61435997,34.52035045,401.4909973,Philip et al. 2005
 ,SHR_251,4200,3500,36.6353295,34.6116759,413.4970093,Philip et al. 2005
 ,SHR_251,3500,2500,36.6353295,34.6116759,413.4970093,Philip et al. 2005
 ,SHR_251,2500,2100,36.6353295,34.6116759,413.4970093,Philip et al. 2005
 ,SHR_251,1900,1600,36.6353295,34.6116759,413.4970093,Philip et al. 2005
 ,SHR_251,1600,1200,36.6353295,34.6116759,413.4970093,Philip et al. 2005
 ,SHR_251,1200,0,36.6353295,34.6116759,413.4970093,Philip et al. 2005
 ,SHR_251,1000,700,36.6353295,34.6116759,413.4970093,Philip et al. 2005
 ,SHR_252,4200,3500,36.63574422,34.53576576,409.9410095,Philip et al. 2005
 ,SHR_252,3500,2500,36.63574422,34.53576576,409.9410095,Philip et al. 2005
 ,SHR_252,2500,2100,36.63574422,34.53576576,409.9410095,Philip et al. 2005
 ,SHR_252,1900,1600,36.63574422,34.53576576,409.9410095,Philip et al. 2005
 ,SHR_252,1600,1200,36.63574422,34.53576576,409.9410095,Philip et al. 2005
 ,SHR_252,1200,1000,36.63574422,34.53576576,409.9410095,Philip et al. 2005
 ,SHR_254,6800,3500,36.65676398,34.58131329,407.9400024,Philip et al. 2005
 ,SHR_254,3500,2500,36.65676398,34.58131329,407.9400024,Philip et al. 2005
 ,SHR_254,2500,2100,36.65676398,34.58131329,407.9400024,Philip et al. 2005
 ,SHR_254,1900,1600,36.65676398,34.58131329,407.9400024,Philip et al. 2005
 ,SHR_254,1600,1200,36.65676398,34.58131329,407.9400024,Philip et al. 2005
 ,SHR_254,1200,1000,36.65676398,34.58131329,407.9400024,Philip et al. 2005
 ,SHR_254,1000,700,36.65676398,34.58131329,407.9400024,Philip et al. 2005
 ,SHR_255,4200,3500,36.66844873,34.61231356,413.4970093,Philip et al. 2005
 ,SHR_255,3500,2500,36.66844873,34.61231356,413.4970093,Philip et al. 2005
 ,SHR_255,2500,2100,36.66844873,34.61231356,413.4970093,Philip et al. 2005
 ,SHR_255,1900,1600,36.66844873,34.61231356,413.4970093,Philip et al. 2005
 ,SHR_255,1600,1200,36.66844873,34.61231356,413.4970093,Philip et al. 2005
 ,SHR_255,1200,0,36.66844873,34.61231356,413.4970093,Philip et al. 2005
 ,SHR_255,1000,700,36.66844873,34.61231356,413.4970093,Philip et al. 2005
 ,SHR_264,1000,700,36.67706242,34.6376989,413.4970093,Philip et al. 2005
 ,SHR_264,700,550,36.67706242,34.6376989,413.4970093,Philip et al. 2005
 ,SHR_268,4200,3500,36.68862876,34.86314135,354.3869934,Philip et al. 2005
 ,SHR_268,3500,2000,36.68862876,34.86314135,354.3869934,Philip et al. 2005
 ,SHR_268,1000,700,36.68862876,34.86314135,354.3869934,Philip et al. 2005
