DateID,LabID,OthLabID,Problems,CRA,Error,DC13,Material,Species,SiteID,SiteName,SiteContext,SiteType,Country,Longitude,Latitude,UTM_X,UTM_Y,LocQual,Source,Comments
7681,Poz-64113,,,3650,30,0,grain,,303359,Tell Arbid,,settlement,SY,41.021558,36.872364,680181.04,4082621.2,A,Kolinski and Goslar 2019,
7682,Poz-64114,,,3779,30,0,grain,,303359,Tell Arbid,,settlement,SY,41.021558,36.872364,680181.04,4082621.2,A,Kolinski and Goslar 2019,
7683,Poz-64115,,,3901,29,0,grain,,303359,Tell Arbid,,settlement,SY,41.021558,36.872364,680181.04,4082621.2,A,Kolinski and Goslar 2019,
7684,Poz-64116,,,3868,30,0,grain,,303359,Tell Arbid,,settlement,SY,41.021558,36.872364,680181.04,4082621.2,A,Kolinski and Goslar 2019,
7685,Poz-64117,,,3582,39,0,grain,,303359,Tell Arbid,,settlement,SY,41.021558,36.872364,680181.04,4082621.2,A,Kolinski and Goslar 2019,
7686,Poz-64118,,,3733,29,0,grain,,303359,Tell Arbid,,settlement,SY,41.021558,36.872364,680181.04,4082621.2,A,Kolinski and Goslar 2019,
7687,Poz-64119,,,3789,29,0,grain,,303359,Tell Arbid,,settlement,SY,41.021558,36.872364,680181.04,4082621.2,A,Kolinski and Goslar 2019,
7688,Poz-64120,,,3608,30,0,grain,,303359,Tell Arbid,,settlement,SY,41.021558,36.872364,680181.04,4082621.2,A,Kolinski and Goslar 2019,
7689,Poz-64122,,,3864,29,0,grain,,303359,Tell Arbid,,settlement,SY,41.021558,36.872364,680181.04,4082621.2,A,Kolinski and Goslar 2019,
7690,Poz-64123,,,3781,30,0,grain,,303359,Tell Arbid,,settlement,SY,41.021558,36.872364,680181.04,4082621.2,A,Kolinski and Goslar 2019,
7691,Poz-64124,,,3830,30,0,grain,,303359,Tell Arbid,,settlement,SY,41.021558,36.872364,680181.04,4082621.2,A,Kolinski and Goslar 2019,
7692,Poz-64125,,,3529,30,0,grain,,303359,Tell Arbid,,settlement,SY,41.021558,36.872364,680181.04,4082621.2,A,Kolinski and Goslar 2019,
7693,Poz-64126,,,3864,30,0,grain,,303359,Tell Arbid,,settlement,SY,41.021558,36.872364,680181.04,4082621.2,A,Kolinski and Goslar 2019,
7694,Poz-64127,,,3885,30,0,grain,,303359,Tell Arbid,,settlement,SY,41.021558,36.872364,680181.04,4082621.2,A,Kolinski and Goslar 2019,
7695,Poz-64128,,,3562,30,0,grain,,303359,Tell Arbid,,settlement,SY,41.021558,36.872364,680181.04,4082621.2,A,Kolinski and Goslar 2019,
7696,Poz-64170,,,3821,30,0,grain,,303359,Tell Arbid,,settlement,SY,41.021558,36.872364,680181.04,4082621.2,A,Kolinski and Goslar 2019,
7697,Poz-64171,,,3644,28,0,grain,,303359,Tell Arbid,,settlement,SY,41.021558,36.872364,680181.04,4082621.2,A,Kolinski and Goslar 2019,
7698,Poz-64172,,,3536,30,0,grain,,303359,Tell Arbid,,settlement,SY,41.021558,36.872364,680181.04,4082621.2,A,Kolinski and Goslar 2019,
7699,Poz-64173,,,3952,30,0,grain,,303359,Tell Arbid,,settlement,SY,41.021558,36.872364,680181.04,4082621.2,A,Kolinski and Goslar 2019,
7700,Poz-64174,,,3703,33,0,grain,,303359,Tell Arbid,,settlement,SY,41.021558,36.872364,680181.04,4082621.2,A,Kolinski and Goslar 2019,
7701,Poz-64176,,,3525,29,0,grain,,303359,Tell Arbid,,settlement,SY,41.021558,36.872364,680181.04,4082621.2,A,Kolinski and Goslar 2019,
7702,Poz-64177,,,3830,29,0,grain,,303359,Tell Arbid,,settlement,SY,41.021558,36.872364,680181.04,4082621.2,A,Kolinski and Goslar 2019,
7703,Poz-64178,,,3543,29,0,grain,,303359,Tell Arbid,,settlement,SY,41.021558,36.872364,680181.04,4082621.2,A,Kolinski and Goslar 2019,
7704,Poz-64181,,,3777,34,0,grain,,303359,Tell Arbid,,settlement,SY,41.021558,36.872364,680181.04,4082621.2,A,Kolinski and Goslar 2019,
7705,Poz-64522,,,3685,32,0,grain,,303359,Tell Arbid,,settlement,SY,41.021558,36.872364,680181.04,4082621.2,A,Kolinski and Goslar 2019,
7706,Poz-64523,,,3567,32,0,grain,,303359,Tell Arbid,,settlement,SY,41.021558,36.872364,680181.04,4082621.2,A,Kolinski and Goslar 2019,
7707,Poz-64524,,,3543,30,0,grain,,303359,Tell Arbid,,settlement,SY,41.021558,36.872364,680181.04,4082621.2,A,Kolinski and Goslar 2019,
7708,Poz-64525,,,3560,29,0,grain,,303359,Tell Arbid,,settlement,SY,41.021558,36.872364,680181.04,4082621.2,A,Kolinski and Goslar 2019,
7709,Poz-64527,,,3775,35,0,grain,,303359,Tell Arbid,,settlement,SY,41.021558,36.872364,680181.04,4082621.2,A,Kolinski and Goslar 2019,
7710,Poz-64528,,,3843,33,0,grain,,303359,Tell Arbid,,settlement,SY,41.021558,36.872364,680181.04,4082621.2,A,Kolinski and Goslar 2019,
7711,Poz-64529,,,3579,46,0,grain,,303359,Tell Arbid,,settlement,SY,41.021558,36.872364,680181.04,4082621.2,A,Kolinski and Goslar 2019,
7712,Poz-64531,,,3781,34,0,grain,,303359,Tell Arbid,,settlement,SY,41.021558,36.872364,680181.04,4082621.2,A,Kolinski and Goslar 2019,
7713,Poz-64532,,,3930,29,0,grain,,303359,Tell Arbid,,settlement,SY,41.021558,36.872364,680181.04,4082621.2,A,Kolinski and Goslar 2019,
7714,Poz-64533,,,3801,39,0,grain,,303359,Tell Arbid,,settlement,SY,41.021558,36.872364,680181.04,4082621.2,A,Kolinski and Goslar 2019,
7715,Poz-64534,,,3615,30,0,grain,,303359,Tell Arbid,,settlement,SY,41.021558,36.872364,680181.04,4082621.2,A,Kolinski and Goslar 2019,
7716,Poz-64535,,,3709,29,0,grain,,303359,Tell Arbid,,settlement,SY,41.021558,36.872364,680181.04,4082621.2,A,Kolinski and Goslar 2019,
7717,Poz-64536,,,3809,30,0,grain,,303359,Tell Arbid,,settlement,SY,41.021558,36.872364,680181.04,4082621.2,A,Kolinski and Goslar 2019,
7718,Poz-64537,,,3628,30,0,grain,,303359,Tell Arbid,,settlement,SY,41.021558,36.872364,680181.04,4082621.2,A,Kolinski and Goslar 2019,
7719,Poz-64538,,,3603,29,0,grain,,303359,Tell Arbid,,settlement,SY,41.021558,36.872364,680181.04,4082621.2,A,Kolinski and Goslar 2019,
7720,Poz-64539,,,3762,30,0,grain,,303359,Tell Arbid,,settlement,SY,41.021558,36.872364,680181.04,4082621.2,A,Kolinski and Goslar 2019,
7721,Poz-64541,,,3847,30,0,grain,,303359,Tell Arbid,,settlement,SY,41.021558,36.872364,680181.04,4082621.2,A,Kolinski and Goslar 2019,
7722,Poz-64542,,,3507,59,0,grain,,303359,Tell Arbid,,settlement,SY,41.021558,36.872364,680181.04,4082621.2,A,Kolinski and Goslar 2019,
7723,Poz-64543,,,3723,30,0,grain,,303359,Tell Arbid,,settlement,SY,41.021558,36.872364,680181.04,4082621.2,A,Kolinski and Goslar 2019,
7724,Poz-64544,,,3808,29,0,grain,,303359,Tell Arbid,,settlement,SY,41.021558,36.872364,680181.04,4082621.2,A,Kolinski and Goslar 2019,
7725,Poz-64545,,,3534,30,0,grain,,303359,Tell Arbid,,settlement,SY,41.021558,36.872364,680181.04,4082621.2,A,Kolinski and Goslar 2019,
7726,Poz-64546,,,3762,29,0,grain,,303359,Tell Arbid,,settlement,SY,41.021558,36.872364,680181.04,4082621.2,A,Kolinski and Goslar 2019,
7727,Poz-64547,,,3781,34,0,grain,,303359,Tell Arbid,,settlement,SY,41.021558,36.872364,680181.04,4082621.2,A,Kolinski and Goslar 2019,
7728,Poz-64548,,,3610,30,0,grain,,303359,Tell Arbid,,settlement,SY,41.021558,36.872364,680181.04,4082621.2,A,Kolinski and Goslar 2019,
7729,Poz-64549,,,3506,30,0,grain,,303359,Tell Arbid,,settlement,SY,41.021558,36.872364,680181.04,4082621.2,A,Kolinski and Goslar 2019,
7730,Poz-64551,,,3770,35,0,grain,,303359,Tell Arbid,,settlement,SY,41.021558,36.872364,680181.04,4082621.2,A,Kolinski and Goslar 2019,
7731,Poz-64552,,,3852,30,0,grain,,303359,Tell Arbid,,settlement,SY,41.021558,36.872364,680181.04,4082621.2,A,Kolinski and Goslar 2019,
7732,Poz-64553,,,3548,31,0,grain,,303359,Tell Arbid,,settlement,SY,41.021558,36.872364,680181.04,4082621.2,A,Kolinski and Goslar 2019,
7733,Poz-64554,,,3785,30,0,grain,,303359,Tell Arbid,,settlement,SY,41.021558,36.872364,680181.04,4082621.2,A,Kolinski and Goslar 2019,
7734,Poz-64555,,,3919,30,0,grain,,303359,Tell Arbid,,settlement,SY,41.021558,36.872364,680181.04,4082621.2,A,Kolinski and Goslar 2019,
7735,Poz-64556,,,3833,29,0,grain,,303359,Tell Arbid,,settlement,SY,41.021558,36.872364,680181.04,4082621.2,A,Kolinski and Goslar 2019,
7736,Poz-64557,,,3545,30,0,grain,,303359,Tell Arbid,,settlement,SY,41.021558,36.872364,680181.04,4082621.2,A,Kolinski and Goslar 2019,
7737,Poz-64558,,,3685,36,0,grain,,303359,Tell Arbid,,settlement,SY,41.021558,36.872364,680181.04,4082621.2,A,Kolinski and Goslar 2019,
7738,Poz-64561,,,3808,30,0,grain,,303359,Tell Arbid,,settlement,SY,41.021558,36.872364,680181.04,4082621.2,A,Kolinski and Goslar 2019,
7739,Poz-64562,,,3535,30,0,grain,,303359,Tell Arbid,,settlement,SY,41.021558,36.872364,680181.04,4082621.2,A,Kolinski and Goslar 2019,
7740,Poz-64563,,,3605,29,0,grain,,303359,Tell Arbid,,settlement,SY,41.021558,36.872364,680181.04,4082621.2,A,Kolinski and Goslar 2019,
7741,Poz-64564,,,4033,30,0,grain,,303359,Tell Arbid,,settlement,SY,41.021558,36.872364,680181.04,4082621.2,A,Kolinski and Goslar 2019,
7742,Poz-64566,,,3577,30,0,grain,,303359,Tell Arbid,,settlement,SY,41.021558,36.872364,680181.04,4082621.2,A,Kolinski and Goslar 2019,
7743,Poz-64567,,,3798,30,0,grain,,303359,Tell Arbid,,settlement,SY,41.021558,36.872364,680181.04,4082621.2,A,Kolinski and Goslar 2019,
7744,Poz-64568,,,3529,30,0,grain,,303359,Tell Arbid,,settlement,SY,41.021558,36.872364,680181.04,4082621.2,A,Kolinski and Goslar 2019,
7745,Poz-64570,,,3491,30,0,grain,,303359,Tell Arbid,,settlement,SY,41.021558,36.872364,680181.04,4082621.2,A,Kolinski and Goslar 2019,
7746,Poz-64571,,,3786,30,0,grain,,303359,Tell Arbid,,settlement,SY,41.021558,36.872364,680181.04,4082621.2,A,Kolinski and Goslar 2019,
7747,Poz-64572,,,3634,30,0,grain,,303359,Tell Arbid,,settlement,SY,41.021558,36.872364,680181.04,4082621.2,A,Kolinski and Goslar 2019,
7748,Poz-64573,,,3595,30,0,grain,,303359,Tell Arbid,,settlement,SY,41.021558,36.872364,680181.04,4082621.2,A,Kolinski and Goslar 2019,
7749,Poz-64574,,,3770,29,0,grain,,303359,Tell Arbid,,settlement,SY,41.021558,36.872364,680181.04,4082621.2,A,Kolinski and Goslar 2019,
7750,Poz-64575,,,3871,29,0,grain,,303359,Tell Arbid,,settlement,SY,41.021558,36.872364,680181.04,4082621.2,A,Kolinski and Goslar 2019,
7751,Poz-64576,,,3494,27,0,grain,,303359,Tell Arbid,,settlement,SY,41.021558,36.872364,680181.04,4082621.2,A,Kolinski and Goslar 2019,
7752,Poz-64577,,,3734,30,0,grain,,303359,Tell Arbid,,settlement,SY,41.021558,36.872364,680181.04,4082621.2,A,Kolinski and Goslar 2019,
7753,Poz-64578,,,3810,29,0,grain,,303359,Tell Arbid,,settlement,SY,41.021558,36.872364,680181.04,4082621.2,A,Kolinski and Goslar 2019,
7754,Poz-64580,,,3622,29,0,grain,,303359,Tell Arbid,,settlement,SY,41.021558,36.872364,680181.04,4082621.2,A,Kolinski and Goslar 2019,
7755,Poz-64581,,,3810,30,0,grain,,303359,Tell Arbid,,settlement,SY,41.021558,36.872364,680181.04,4082621.2,A,Kolinski and Goslar 2019,
7756,Poz-64582,,,3789,30,0,grain,,303359,Tell Arbid,,settlement,SY,41.021558,36.872364,680181.04,4082621.2,A,Kolinski and Goslar 2019,
7757,Poz-64583,,,3510,30,0,grain,,303359,Tell Arbid,,settlement,SY,41.021558,36.872364,680181.04,4082621.2,A,Kolinski and Goslar 2019,
7758,Poz-64584,,,3588,30,0,grain,,303359,Tell Arbid,,settlement,SY,41.021558,36.872364,680181.04,4082621.2,A,Kolinski and Goslar 2019,
7759,Poz-64585,,,3969,30,0,grain,,303359,Tell Arbid,,settlement,SY,41.021558,36.872364,680181.04,4082621.2,A,Kolinski and Goslar 2019,
7760,Poz-64586,,,3643,30,0,grain,,303359,Tell Arbid,,settlement,SY,41.021558,36.872364,680181.04,4082621.2,A,Kolinski and Goslar 2019,
7761,Poz-64587,,,3848,29,0,grain,,303359,Tell Arbid,,settlement,SY,41.021558,36.872364,680181.04,4082621.2,A,Kolinski and Goslar 2019,
7762,Poz-64588,,,3553,29,0,grain,,303359,Tell Arbid,,settlement,SY,41.021558,36.872364,680181.04,4082621.2,A,Kolinski and Goslar 2019,
7769,Poz-68179,,,3880,35,0,grain,,303359,Tell Arbid,,settlement,SY,41.021558,36.872364,680181.04,4082621.2,A,Kolinski and Goslar 2019,
7770,Poz-68180,,,3786,39,0,grain,,303359,Tell Arbid,,settlement,SY,41.021558,36.872364,680181.04,4082621.2,A,Kolinski and Goslar 2019,
7771,Poz-68242,,,3834,29,0,grain,,303359,Tell Arbid,,settlement,SY,41.021558,36.872364,680181.04,4082621.2,A,Kolinski and Goslar 2019,
7772,Poz-68243,,,3716,30,0,grain,,303359,Tell Arbid,,settlement,SY,41.021558,36.872364,680181.04,4082621.2,A,Kolinski and Goslar 2019,
7773,Poz-68806,,,3811,34,0,grain,,303359,Tell Arbid,,settlement,SY,41.021558,36.872364,680181.04,4082621.2,A,Kolinski and Goslar 2019,
7774,Poz-68807,,,3723,30,0,grain,,303359,Tell Arbid,,settlement,SY,41.021558,36.872364,680181.04,4082621.2,A,Kolinski and Goslar 2019,
7775,Poz-68846,,,3674,34,0,grain,,303359,Tell Arbid,,settlement,SY,41.021558,36.872364,680181.04,4082621.2,A,Kolinski and Goslar 2019,
5094,Ly-13437,,,3895,40,0,seed,,6928,Tell Ashara (Terqa),TQ 20-001-NIV.III 1-US 20F003,settlement,SY,40.5304,34.9032,639821.58,3863377.03,A,BANADORA,
5289,Lyon-3367,,,4025,40,0,charcoal,,6928,Tell Ashara (Terqa),TQ 25 423,settlement,SY,40.5304,34.9032,639821.58,3863377.03,A,BANADORA,
3491,GrN-22964,,DuplicateLabID,5440,120,0,charcoal,,2995,Tell Atchana (Alalakh),B3,settlement,TR,36.3847,36.2378,264974.12,4013496.59,A,Flohr et al. 2016; Yener et al. 2000; Erdoğu et al. 2003;CalPal; TAY Project,"Two dates from two different sites, seemingly different but with same lab code."
4867,LTL- 2956a,,,3895,45,0,seeds,,303360,Tell Beydar,"Area P, Metal workshop, 16631-E-1",settlement,SY,40.586944,36.737778,641688.63,4066957.75,A,Ristvet 2011,
4868,LTL- 2957a,,,3755,40,0,seeds,,303360,Tell Beydar,"Area P, Metal workshop, 16672- E-3",settlement,SY,40.586944,36.737778,641688.63,4066957.75,A,Ristvet 2011,
4870,LTL-1065A,,,3902,40,0,wood,,303360,Tell Beydar,grave,settlement,SY,40.586944,36.737778,641688.63,4066957.75,A,Ristvet 2011,
4871,LTL-1067A,,,3894,50,0,charcoal,,303360,Tell Beydar,"Phase 3, Northern Building",settlement,SY,40.586944,36.737778,641688.63,4066957.75,A,Milano and Rova 2008; Ristvet 2011,
4872,LTL-1068A,,,3884,45,0,seeds,,303360,Tell Beydar,"Phase 4a-3, Northern Building",settlement,SY,40.586944,36.737778,641688.63,4066957.75,A,Milano and Rova 2008; Ristvet 2011,
4873,LTL-1069A,,,4091,45,0,seeds,,303360,Tell Beydar,Floor 6162,settlement,SY,40.586944,36.737778,641688.63,4066957.75,A,Ristvet 2011,
4874,LTL-1070A,,,4131,45,0,seeds,,303360,Tell Beydar,"base of the wall, 61704-E-2",settlement,SY,40.586944,36.737778,641688.63,4066957.75,A,Ristvet 2011,
4875,LTL-1072A,,,3900,35,0,seeds,,303360,Tell Beydar,"Phase 2, Northern Building",settlement,SY,40.586944,36.737778,641688.63,4066957.75,A,Milano and Rova 2008; Ristvet 2011,
4876,LTL-1073A,,,3878,45,0,seeds,,303360,Tell Beydar,"Phase 4a-3, Northern Building",settlement,SY,40.586944,36.737778,641688.63,4066957.75,A,Milano and Rova 2008; Ristvet 2011,
4877,LTL-1074A,,,4163,50,0,seeds,,303360,Tell Beydar,ash covering ramp in Filed I,settlement,SY,40.586944,36.737778,641688.63,4066957.75,A,Milano and Rova 2008; Ristvet 2011,
4878,LTL-1075A,,,3925,50,0,seeds,,303360,Tell Beydar,"Phase 3, Northern Building",settlement,SY,40.586944,36.737778,641688.63,4066957.75,A,Ristvet 2011,
4879,LTL-1081A,,,3851,45,0,charcoal,,303360,Tell Beydar,"Phase 3, Northern Building",settlement,SY,40.586944,36.737778,641688.63,4066957.75,A,Ristvet 2011,
4880,LTL-1112A,,,3940,50,0,charcoal,,303360,Tell Beydar,"Phase 4a-3, Northern Building",settlement,SY,40.586944,36.737778,641688.63,4066957.75,A,Milano and Rova 2008; Ristvet 2011,
4881,LTL-1113A,,,3945,45,0,charcoal,,303360,Tell Beydar,"Phase 4a-3, Northern Building",settlement,SY,40.586944,36.737778,641688.63,4066957.75,A,Milano and Rova 2008; Ristvet 2011,
4882,LTL-1114A,,,3801,55,0,charcoal,,303360,Tell Beydar,grave,settlement,SY,40.586944,36.737778,641688.63,4066957.75,A,Ristvet 2011,
4883,LTL-1115A,,,3852,45,0,charcoal,,303360,Tell Beydar,"Phase 1, Northern Building",settlement,SY,40.586944,36.737778,641688.63,4066957.75,A,Milano and Rova 2008; Ristvet 2011,
4884,LTL-1116A,,,4016,45,0,charcoal,,303360,Tell Beydar,"Phase 4a-3, Northern Building",settlement,SY,40.586944,36.737778,641688.63,4066957.75,A,Milano and Rova 2008; Ristvet 2011,
4961,LTL-2954A,,,3820,60,0,charcoal,,303360,Tell Beydar,"Area M, workshop floor",settlement,SY,40.586944,36.737778,641688.63,4066957.75,A,Ristvet 2011,
4962,LTL-2955A,,,3800,80,0,charcoal,,303360,Tell Beydar,"Area M, workshop floor",settlement,SY,40.586944,36.737778,641688.63,4066957.75,A,Ristvet 2011,
4963,LTL-2958a,,,3755,45,0,seeds,,303360,Tell Beydar,"Area P, Metal workshop,16557-E-6",settlement,SY,40.586944,36.737778,641688.63,4066957.75,A,Ristvet 2011,
5677,OxA-10150,,,3935,65,0,charcoal,,303360,Tell Beydar,floor 9135 I,settlement,SY,40.586944,36.737778,641688.63,4066957.75,A,Lebeau and Milano 2003; Ristvet 2011,
5678,OxA-10151,,,3970,55,0,charcoal,,303360,Tell Beydar,"ash deposit 28513, inside room 20514",settlement,SY,40.586944,36.737778,641688.63,4066957.75,A,Lebeau and Milano 2003; Ristvet 2011,
5681,OxA-10155,,,3965,45,0,charcoal,,303360,Tell Beydar,Floor 28023,settlement,SY,40.586944,36.737778,641688.63,4066957.75,A,Lebeau and Milano 2003; Ristvet 2011,
5682,OxA-10156,,,3910,45,0,seeds,,303360,Tell Beydar,"Granary foundations 5756, Field E",settlement,SY,40.586944,36.737778,641688.63,4066957.75,A,Lebeau and Milano 2003; Ristvet 2011,
5683,OxA-10157,,,3955,40,0,seeds,,303360,Tell Beydar,floor 9445 in seeds,settlement,SY,40.586944,36.737778,641688.63,4066957.75,A,Lebeau and Milano 2003; Ristvet 2011,
5684,OxA-10158,,,3885,45,0,charcoal,,303360,Tell Beydar,"ashy filling 28513, inside room 20514",settlement,SY,40.586944,36.737778,641688.63,4066957.75,A,Lebeau and Milano 2003; Ristvet 2011,
5686,OxA-10168,,,3970,45,0,seeds,,303360,Tell Beydar,huge Akkadian Pit 6990,settlement,SY,40.586944,36.737778,641688.63,4066957.75,A,Lebeau and Milano 2003; Ristvet 2011,
5687,OxA-10169,,,3855,40,0,seeds,,303360,Tell Beydar,Tannur 32342A. Field F3. Private house.,settlement,SY,40.586944,36.737778,641688.63,4066957.75,A,Lebeau and Milano 2003; Ristvet 2011,
5688,OxA-10170,,,4070,45,0,seeds,,303360,Tell Beydar,"ash layer 9533, beneath floor 9562",settlement,SY,40.586944,36.737778,641688.63,4066957.75,A,Lebeau and Milano 2003; Ristvet 2011,
5689,OxA-10171,,,4025,50,0,charcoal,,303360,Tell Beydar,canalisation,settlement,SY,40.586944,36.737778,641688.63,4066957.75,A,Lebeau and Milano 2003; Ristvet 2011,
5690,OxA-10184,,,4255,40,0,seeds,,303360,Tell Beydar,ash layer in open space 3505,settlement,SY,40.586944,36.737778,641688.63,4066957.75,A,Lebeau and Milano 2003; Ristvet 2011,
5691,OxA-10232,,,3934,30,0,seeds,,303360,Tell Beydar,Jar 9160 in floor 9167,settlement,SY,40.586944,36.737778,641688.63,4066957.75,A,Lebeau and Milano 2003; Ristvet 2011,
5693,OxA-10285,,,3800,40,0,charcoal,,303360,Tell Beydar,Fireplace 35120,settlement,SY,40.586944,36.737778,641688.63,4066957.75,A,Lebeau and Milano 2003; Ristvet 2011,
5694,OxA-10286,,,5930,90,0,charcoal,,303360,Tell Beydar,"ash deposit 28513, inside room 20514",settlement,SY,40.586944,36.737778,641688.63,4066957.75,A,Lebeau and Milano 2003; Ristvet 2011,
5695,OxA-10293,,,4855,40,0,charcoal,,303360,Tell Beydar,"ash deposit 28513, inside room 20514",settlement,SY,40.586944,36.737778,641688.63,4066957.75,A,Lebeau and Milano 2003; Ristvet 2011,
990,Beta-110930,,,4040,50,0,seeds (charred),,2494,Tell Brak,,settlement,SY,41.0586,36.6676,683971.82,4059973.33,A,Courty 2001,
1016,Beta-125320,,,4170,40,0,seeds (charred),,2494,Tell Brak,,settlement,SY,41.0586,36.6676,683971.82,4059973.33,A,Courty 2001,
2147,BM-1758R,,,3720,100,0,charcoal,,2494,Tell Brak,"clay oven, phase L",settlement,SY,41.0586,36.6676,683971.82,4059973.33,A,Ambers  2001,
2148,BM-1759R,,,3770,110,0,charcoal,,2494,Tell Brak,"clay oven, phase L",settlement,SY,41.0586,36.6676,683971.82,4059973.33,A,Ambers  2001,
2149,BM-1760R,,,4240,100,0,charcoal,,2494,Tell Brak,"burnt house room 43, level 6",settlement,SY,41.0586,36.6676,683971.82,4059973.33,A,Ambers  2001,
2150,BM-1761R,,,4210,120,0,charcoal,,2494,Tell Brak,floor and pit associated with Ninevite 5 pottery,settlement,SY,41.0586,36.6676,683971.82,4059973.33,A,Ambers  2001,
2151,BM-1763R,,,3730,100,0,grain (charred),,2494,Tell Brak,"burnt house room 41, ER level 5",settlement,SY,41.0586,36.6676,683971.82,4059973.33,A,Ambers  2001,
2152,BM-1764R,,,3710,100,0,grain (charred),,2494,Tell Brak,"burnt house room 41, ER level 5",settlement,SY,41.0586,36.6676,683971.82,4059973.33,A,Ambers  2001,
2153,BM-1765R,,,3680,100,0,grain (charred),,2494,Tell Brak,"burnt house room 43, ER level 5",settlement,SY,41.0586,36.6676,683971.82,4059973.33,A,Ambers  2001,
2178,BM-1970R,,,3820,100,0,charcoal,,2494,Tell Brak,"ash layer GLB, level 2a",settlement,SY,41.0586,36.6676,683971.82,4059973.33,A,Ambers  2001,
2179,BM-1971R,,,3860,100,0,charcoal,,2494,Tell Brak,"destruction level, CHE level 6, room 61",settlement,SY,41.0586,36.6676,683971.82,4059973.33,A,Ambers  2001,
2180,BM-1972R,,,3710,100,0,grain (charred),,2494,Tell Brak,Room 61,settlement,SY,41.0586,36.6676,683971.82,4059973.33,A,Ambers  2001,
2181,BM-1973R,,,3870,100,0,charcoal,,2494,Tell Brak,"CH level 6, room 61",settlement,SY,41.0586,36.6676,683971.82,4059973.33,A,Ambers  2001,
2211,BM-2511,,,3960,90,0,humic acid,,2494,Tell Brak,destruction level,settlement,SY,41.0586,36.6676,683971.82,4059973.33,A,Bowman and Ambers 1989,
2219,BM-2531,,,3840,50,0,grain,,2494,Tell Brak,destruction level,settlement,SY,41.0586,36.6676,683971.82,4059973.33,A,Bowman and Ambers 1989,
2220,BM-2554,,,3990,50,0,charcoal,,2494,Tell Brak,floor of large public building,settlement,SY,41.0586,36.6676,683971.82,4059973.33,A,Bowman and Ambers 1989,
2221,BM-2555,,,3730,50,0,charcoal,,2494,Tell Brak,floor of “grey libn building”,settlement,SY,41.0586,36.6676,683971.82,4059973.33,A,Bowman and Ambers 1989,
2222,BM-2556,,,3960,50,0,charcoal,,2494,Tell Brak,floor of “grey libn building”,settlement,SY,41.0586,36.6676,683971.82,4059973.33,A,Bowman and Ambers 1989,
2226,BM-2687,,,3700,80,0,wood,,2494,Tell Brak,fill of antecella of a shrine,settlement,SY,41.0586,36.6676,683971.82,4059973.33,A,Ambers 2001; Ristvet 2011,
2227,BM-2688,,,3780,50,0,wood,,2494,Tell Brak,fill of antecella of a shrine,settlement,SY,41.0586,36.6676,683971.82,4059973.33,A,Ambers 2001; Ristvet 2011,
2229,BM-2717,,,3680,50,0,seeds,,2494,Tell Brak,burnt house,settlement,SY,41.0586,36.6676,683971.82,4059973.33,A,Ambers 2001; Ristvet 2011,
2238,BM-2900,,,4660,35,0,grain (charred),,2494,Tell Brak,,Settlement,SY,41.0586,36.6676,683971.82,4059973.33,A,Wright and Rupley 2001,
2239,BM-2901,,,4570,35,0,grain (charred),,2494,Tell Brak,,Settlement,SY,41.0586,36.6676,683971.82,4059973.33,A,Wright and Rupley 2001,
2240,BM-2914,,,5670,60,-24.5,charcoal,Cupressus sempervirens,2494,Tell Brak,"phase 16; area TW, room 1, floor",settlement,SY,41.0586,36.6676,683971.82,4059973.33,A,Flohr et al. 2016,
2241,BM-2915,,,5650,50,-26.2,charcoal,Populus,2494,Tell Brak,occupation level associated with hearth and 'numerical tablet',settlement,SY,41.0586,36.6676,683971.82,4059973.33,A,Flohr et al. 2016 Q,
6655,OxA-7303,,,5285,60,0,,,2494,Tell Brak,,settlement,SY,41.0586,36.6676,683971.82,4059973.33,A,Matthews 2000,
6656,OxA-7304,,,5235,60,0,,,2494,Tell Brak,,settlement,SY,41.0586,36.6676,683971.82,4059973.33,A,Matthews 2000,
6657,OxA-7348,,,4730,100,0,,,2494,Tell Brak,,settlement,SY,41.0586,36.6676,683971.82,4059973.33,A,Matthews 2000,
6666,OxA-7479,,,4040,40,0,,,2494,Tell Brak,,settlement,SY,41.0586,36.6676,683971.82,4059973.33,A,Matthews 2000,
6667,OxA-7480,,,3790,40,0,,,2494,Tell Brak,,settlement,SY,41.0586,36.6676,683971.82,4059973.33,A,Matthews 2000,
6668,OxA-7481,,,3870,40,0,,,2494,Tell Brak,,settlement,SY,41.0586,36.6676,683971.82,4059973.33,A,Matthews 2000,
6669,OxA-7482,,,3880,40,0,,,2494,Tell Brak,,settlement,SY,41.0586,36.6676,683971.82,4059973.33,A,Matthews 2000,
6670,OxA-7483,,,3915,40,0,,,2494,Tell Brak,,settlement,SY,41.0586,36.6676,683971.82,4059973.33,A,Matthews 2000,
6671,OxA-7484,,,3695,40,0,,,2494,Tell Brak,,settlement,SY,41.0586,36.6676,683971.82,4059973.33,A,Matthews 2000,
6672,OxA-7485,,,3860,40,0,,,2494,Tell Brak,,settlement,SY,41.0586,36.6676,683971.82,4059973.33,A,Matthews 2000,
6673,OxA-7486,,,3825,40,0,,,2494,Tell Brak,,settlement,SY,41.0586,36.6676,683971.82,4059973.33,A,Matthews 2000,
